,city,city_code,control_type,elevation,location_type,project,sample_type,setting,station,surface,surface_material,traffic
haib18CEM5453_HMC2KCCXY_SL336831,hong_kong,HKG,,above_ground_closed,,,,urban,residence_1,other,other,
haib18CEM5453_HMC2KCCXY_SL336832,hong_kong,HKG,,above_ground_closed,,,,urban,residence_1,palm_left,skin,
haib18CEM5453_HMC2KCCXY_SL336833,hong_kong,HKG,,above_ground_closed,,,,urban,tuen_mun,ticket_machine,plastic,
haib18CEM5453_HMC2KCCXY_SL336834,hong_kong,HKG,,above_ground_closed,,,,urban,residence_1,other,metal,
haib18CEM5453_HMC2KCCXY_SL336835,hong_kong,HKG,,under_ground,,,,urban,admiralty,handrail,metal,
haib18CEM5453_HMC2KCCXY_SL336836,hong_kong,HKG,,above_ground_closed,,,,urban,mei_foo,ticket_machine,plastic,
haib18CEM5453_HMC2KCCXY_SL336837,hong_kong,HKG,,above_ground_closed,,,,urban,yuen_long,ticket_machine,plastic,
haib18CEM5453_HMC2KCCXY_SL336838,hong_kong,HKG,,above_ground_closed,,,,urban,kwai_fong,ticket_machine,plastic,
haib18CEM5453_HMC2KCCXY_SL336839,hong_kong,HKG,,above_ground_open,,,,urban,residence_1,handrail,metal,
haib18CEM5453_HMC2KCCXY_SL336840,hong_kong,HKG,,above_ground_closed,,,,urban,residence_1,other,other,
haib18CEM5453_HMC2KCCXY_SL336841,,,,,,,,,,,,
haib18CEM5453_HMC2KCCXY_SL336842,hong_kong,HKG,,above_ground_closed,,,,urban,residence_1,other,metal,
haib18CEM5453_HMCMJCCXY_SL336214,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336215,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336216,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336217,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336218,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336219,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336220,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336221,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336222,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336223,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336224,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336225,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336226,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336227,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336228,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336229,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336230,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336231,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336232,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336233,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336234,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336235,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336236,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336237,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336238,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336239,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336240,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336241,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336242,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336243,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336244,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336245,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336246,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336247,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336248,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336249,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336346,taipei,TPE,,above_ground_open,,,,urban,station19_r20,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336347,taipei,TPE,,above_ground_open,,,,urban,station22_r23,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336348,taipei,TPE,,above_ground_open,,,,urban,station16_r17,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336349,taipei,TPE,,above_ground_open,,,,urban,station16_r17,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336350,taipei,TPE,,above_ground_open,,,,urban,station18_r19,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336351,taipei,TPE,,under_ground,,,,urban,station47_bl20,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336352,taipei,TPE,,above_ground_open,,,,urban,station20_r21,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336353,taipei,TPE,,under_ground,,,,urban,station42_bl15,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336354,taipei,TPE,,above_ground_open,,,,urban,station20_r21,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336355,taipei,TPE,,under_ground,,,,urban,station2_r03,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336356,taipei,TPE,,above_ground_open,,,,urban,station48_bl21,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336357,taipei,TPE,,above_ground_open,,,,urban,station19_r20,touchscreen,glass,
haib18CEM5453_HMCMJCCXY_SL336358,yamaguchi,,,above_ground_open,,,,suburban,bath2_ashiyu_yunoka-dori,vert_pole,wood,
haib18CEM5453_HMCMJCCXY_SL336359,yamaguchi,,,above_ground_open,,,,suburban,bath1_ashiyu_yudaonsenstation,other,other,
haib18CEM5453_HMCMJCCXY_SL336360,yamaguchi,,,above_ground_closed,,,,suburban,office1_ycamoffice,other,other,
haib18CEM5453_HMCMJCCXY_SL336361,yamaguchi,,,above_ground_closed,,,,suburban,station2_yamaguchiline,lift_buttons,plastic,
haib18CEM5453_HMCMJCCXY_SL336362,yamaguchi,,,above_ground_closed,,,,suburban,cultural_institution5_ycamstudioc,seat,other,
haib18CEM5453_HMCMJCCXY_SL336363,yamaguchi,,,above_ground_closed,,,,suburban,office1_ycamoffice,floor,other,
haib18CEM5453_HMCMJCCXY_SL336364,yamaguchi,,,above_ground_open,,,,suburban,bath1_ashiyu_yudaonsenstation,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336365,yamaguchi,,,above_ground_closed,,,,suburban,station2_yamaguchiline,other,plastic,
haib18CEM5453_HMCMJCCXY_SL336366,singapore,SIN,,above_ground_mixed,,,,urban,chinatown,overhead_handrail,painted_metal,
haib18CEM5453_HMCMJCCXY_SL336367,singapore,SIN,,above_ground_mixed,,,,urban,tampines,garbage_can,plastic,"a lot of people at bus stop- dust bin is placed about 5 meters away from bus stop, but people who approach bus stop will pass by it-"
haib18CEM5453_HMCMJCCXY_SL336368,singapore,SIN,,above_ground_mixed,,,,urban,tampines,seat,metal_plastic,"many people at bus stop, as many bus numbers are listed in this bus stop and also its next to a big traffic junction with 4 traffic light crosses-"
haib18CEM5453_HMCMJCCXY_SL336369,singapore,SIN,,above_ground_mixed,,,,urban,tampines,infoboard,glass,many people at the station-
haib18CEM5453_HMCMJCCXY_SL336370,oslo,OSL,,under_ground,,,,suburban,vestli,bench,metal,
haib18CEM5453_HMCMJCCXY_SL336371,oslo,OSL,,under_ground,,,,suburban,romsas,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336372,oslo,OSL,,under_ground,,,,urban,stortinget,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336373,oslo,OSL,,above_ground_open,,,,suburban,forskningsparken,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336374,oslo,OSL,,above_ground_open,,,,suburban,montebello,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336375,oslo,OSL,,under_ground,,,,suburban,helsfyr,bench,plastic,
haib18CEM5453_HMCMJCCXY_SL336376,oslo,OSL,,under_ground,,,,suburban,loren,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336377,oslo,OSL,,under_ground,,,,urban,toyen,bench,plastic,
haib18CEM5453_HMCMJCCXY_SL336378,oslo,OSL,,under_ground,,,,urban,nydalen,bench,painted_metal,
haib18CEM5453_HMCMJCCXY_SL336379,oslo,OSL,,under_ground,,,,urban,carlb,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336380,oslo,OSL,,above_ground_open,,,,urban,majorstua,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336381,oslo,OSL,,under_ground,,,,urban,gronland,bench,metal,
haib18CEM5453_HMCMJCCXY_SL336382,oslo,OSL,,under_ground,,,,urban,jernbanetorget,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336383,oslo,OSL,,under_ground,,,,suburban,ellingsrud,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336384,oslo,OSL,,under_ground,,,,urban,national,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336385,oslo,OSL,,under_ground,,,,suburban,lindeberg,bench,wood,
haib18CEM5453_HMCMJCCXY_SL336386,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336387,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336388,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336389,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336390,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336391,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336392,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336393,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336394,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336395,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336396,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336397,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336398,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336399,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336400,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336401,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336402,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336403,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336404,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336405,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336406,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336407,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336408,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336409,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336410,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336411,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336412,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336413,stockholm,STO,,above_ground_closed,,,,urban,tekniskahogskolan,sensor,metal,2
haib18CEM5453_HMCMJCCXY_SL336414,stockholm,STO,,above_ground_mixed,,,,suburban,universitetet,sensor,metal,1
haib18CEM5453_HMCMJCCXY_SL336415,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336416,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336417,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336418,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336419,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336420,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336421,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336422,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336423,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336424,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336425,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336426,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336427,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336428,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336429,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336430,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336431,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336432,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336433,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336434,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336435,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336436,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336437,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336438,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336439,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336440,,,,,,,,,,,,
haib18CEM5453_HMCMJCCXY_SL336441,,,,,,,,,,,,
haib18CEM5453_HMGTJCCXY_SL342594,tokyo,TOK,,above_ground_closed,,,,urban,nodai,other,other,
haib18CEM5453_HMGTJCCXY_SL342595,tokyo,TOK,,under_ground,,,,urban,titech,other,metal,
haib18CEM5453_HMGTJCCXY_SL342596,tokyo,TOK,,under_ground,,,,urban,titech,other,other,
haib18CEM5453_HMGTJCCXY_SL342597,tokyo,TOK,,under_ground,,,,urban,titech,other,pvc,
haib18CEM5453_HMGTJCCXY_SL342598,tokyo,TOK,,under_ground,,,,urban,shinjuku,seat,ceramic,
haib18CEM5453_HMGTJCCXY_SL342599,tokyo,TOK,,under_ground,,,,urban,titech,other,pvc,
haib18CEM5453_HMGTJCCXY_SL342600,tokyo,TOK,,under_ground,,,,urban,titech,other,vinyl,
haib18CEM5453_HMGTJCCXY_SL342601,tokyo,TOK,,above_ground_closed,,,,urban,oracle_aoyama,other,metal_plastic,
haib18CEM5453_HMGTJCCXY_SL342602,tokyo,TOK,,under_ground,,,,urban,shinjuku,floor,stone,
haib18CEM5453_HMGTJCCXY_SL342603,tokyo,TOK,,above_ground_closed,,,,urban,soba,seat,other,
haib18CEM5453_HMGTJCCXY_SL342604,tokyo,TOK,,under_ground,,,,urban,titech,other,paper,
haib18CEM5453_HMGTJCCXY_SL342605,tokyo,TOK,,under_ground,,,,urban,titech,other,pvc,
haib18CEM5453_HMGTJCCXY_SL342606,tokyo,TOK,,under_ground,,,,urban,titech,other,plastic,
haib18CEM5453_HMGTJCCXY_SL342607,tokyo,TOK,,under_ground,,,,urban,titech,touchscreen,plastic,
haib18CEM5453_HMGTJCCXY_SL342608,tokyo,TOK,,above_ground_closed,,,,urban,oracle_aoyama,table,wood,
haib18CEM5453_HMGTJCCXY_SL342609,tokyo,TOK,,above_ground_open,,,,urban,titech,other,other,
haib18CEM5453_HMGW3CCXY_SL342267,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342268,stockholm,STO,,under_ground,,,,urban,skanstull,ticket_machine,metal_plastic,3
haib18CEM5453_HMGW3CCXY_SL342269,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342270,stockholm,STO,,under_ground,,,,urban,skanstull,handrail,rubber,1
haib18CEM5453_HMGW3CCXY_SL342271,stockholm,STO,,above_ground_closed,,,,rural,slussen,sensor,metal_plastic,2
haib18CEM5453_HMGW3CCXY_SL342272,stockholm,STO,,above_ground_closed,,,,urban,slussen,ticket_machine,metal_plastic,2
haib18CEM5453_HMGW3CCXY_SL342273,stockholm,STO,,above_ground_closed,,,,urban,slussen,seat,wood,2
haib18CEM5453_HMGW3CCXY_SL342274,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342275,vienna,VIE,,under_ground,,,,urban,karlsplatz u1,handrail,metal,low
haib18CEM5453_HMGW3CCXY_SL342276,vienna,VIE,,under_ground,,,,urban,hauptbahnhof,bench,metal,low
haib18CEM5453_HMGW3CCXY_SL342277,vienna,VIE,,under_ground,,,,urban,hauptbahnhof,touchscreen,other,low
haib18CEM5453_HMGW3CCXY_SL342278,vienna,VIE,,under_ground,,,,urban,volkstheater_u2,touchscreen,other,medium
haib18CEM5453_HMGW3CCXY_SL342279,vienna,VIE,,under_ground,,,,urban,volkstheater_u2,bench,painted_metal,medium
haib18CEM5453_HMGW3CCXY_SL342280,vienna,VIE,,under_ground,,,,urban,u2,other,plastic,medium
haib18CEM5453_HMGW3CCXY_SL342281,vienna,VIE,,above_ground_mixed,,,,urban,akh,bench,painted_metal,medium
haib18CEM5453_HMGW3CCXY_SL342282,vienna,VIE,,under_ground,,,,urban,westbahnhof u6,bench,painted_metal,medium
haib18CEM5453_HMGW3CCXY_SL342283,vienna,VIE,,above_ground_closed,,,,urban,u6,other,plastic,medium
haib18CEM5453_HMGW3CCXY_SL342284,vienna,VIE,,above_ground_closed,,,,urban,u6,vert_pole,painted_metal,low
haib18CEM5453_HMGW3CCXY_SL342285,vienna,VIE,,above_ground_mixed,,,,urban,enkplatz,touchscreen,other,
haib18CEM5453_HMGW3CCXY_SL342286,vienna,VIE,,under_ground,,,,urban,enkplatz,handrail,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342287,vienna,VIE,,under_ground,,,,urban,volkstheater_u3,touchscreen,other,
haib18CEM5453_HMGW3CCXY_SL342288,vienna,VIE,,under_ground,,,,urban,volkstheater_u3,bench,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342289,vienna,VIE,,under_ground,,,,urban,westbahnhof u3,handrail,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342290,vienna,VIE,,under_ground,,,,urban,stephansplatz u3,bench,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342291,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342292,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342293,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342294,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342295,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342296,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342297,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342298,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342299,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342300,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342301,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342302,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342303,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342304,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342305,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342306,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342307,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342308,doha,DOH,,above_ground_open,,,,urban,airsampling,other,other,
haib18CEM5453_HMGW3CCXY_SL342309,doha,DOH,,above_ground_closed,,,,urban,shuttleb,bench,polyester,
haib18CEM5453_HMGW3CCXY_SL342310,doha,DOH,,above_ground_closed,,,,urban,alruwaisbus,entrance_door,other,
haib18CEM5453_HMGW3CCXY_SL342311,doha,DOH,,above_ground_closed,,,,urban,shuttled,handrail,plastic,
haib18CEM5453_HMGW3CCXY_SL342312,doha,DOH,,above_ground_closed,,,,urban,alruwaisbus,handrail,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342313,doha,DOH,,above_ground_closed,,,,urban,shuttled,handrail,plastic,
haib18CEM5453_HMGW3CCXY_SL342314,doha,DOH,,above_ground_open,,,,urban,alfardantower,entrance_door,other,
haib18CEM5453_HMGW3CCXY_SL342315,doha,DOH,,above_ground_closed,,,,urban,scbathroom,entrance_door,metal,
haib18CEM5453_HMGW3CCXY_SL342316,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342317,doha,DOH,,above_ground_closed,,,,urban,abusamrabus,handrail,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342318,doha,DOH,,above_ground_closed,,,,urban,shuttlea,handrail,plastic,
haib18CEM5453_HMGW3CCXY_SL342319,doha,DOH,,above_ground_closed,,,,urban,scbathroom,floor,other,
haib18CEM5453_HMGW3CCXY_SL342320,doha,DOH,,above_ground_closed,,,,urban,shuttlea,bench,polyester,
haib18CEM5453_HMGW3CCXY_SL342321,doha,DOH,,above_ground_open,,,,urban,shuttleb,entrance_door,other,
haib18CEM5453_HMGW3CCXY_SL342322,doha,DOH,,above_ground_closed,,,,urban,shuttleb,handrail,metal,
haib18CEM5453_HMGW3CCXY_SL342323,naples,,,under_ground,,,,urban,station13_museo,gargabe_can,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342324,naples,,,above_ground_open,,,,urban,station1_piscinola,seat,granite,
haib18CEM5453_HMGW3CCXY_SL342325,naples,,,above_ground_open,,,,urban,station1_piscinola,gargabe_can,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342326,naples,,,above_ground_open,,,,urban,station1_piscinola,gargabe_can,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342327,naples,,,above_ground_closed,,,,urban,station1_piscinola,escalator_handrail,rubber,
haib18CEM5453_HMGW3CCXY_SL342328,naples,,,above_ground_closed,,,,urban,station1_piscinola,ticket_machine,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342329,naples,,,above_ground_closed,,,,urban,station2_chiaiano,horiz_pole,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342330,naples,,,above_ground_closed,,,,urban,station2_chiaiano,horiz_pole,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342331,naples,,,above_ground_open,,,,urban,station3_frullone,seat,granite,
haib18CEM5453_HMGW3CCXY_SL342332,naples,,,above_ground_closed,,,,urban,station3_frullone,ticket_machine,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342333,naples,,,above_ground_closed,,,,urban,station3_frullone,other,metal,low
haib18CEM5453_HMGW3CCXY_SL342334,naples,,,under_ground,,,,urban,station4_colliaminei,seat,granite,
haib18CEM5453_HMGW3CCXY_SL342335,naples,,,under_ground,,,,urban,station6_rionealto,gargabe_can,painted_metal,
haib18CEM5453_HMGW3CCXY_SL342336,naples,,,under_ground,,,,urban,station7_montedonzelli,floor,other,
haib18CEM5453_HMGW3CCXY_SL342337,naples,,,under_ground,,,,urban,station7_montedonzelli,seat,granite,
haib18CEM5453_HMGW3CCXY_SL342338,naples,,,under_ground,,,,urban,station7_montedonzelli,other,metal,
haib18CEM5453_HMGW3CCXY_SL342339,marseille,MRS,,under_ground,,,,urban,10_sainte-marguerite-dromel,other,plastic,
haib18CEM5453_HMGW3CCXY_SL342340,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342341,marseille,MRS,,under_ground,,,,urban,10_sainte-marguerite-dromel,other,plastic,
haib18CEM5453_HMGW3CCXY_SL342342,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342343,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342344,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342345,marseille,MRS,,above_ground_mixed,,,,urban,08_notre-dame-du-mont,ticket_machine,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342346,marseille,MRS,,under_ground,,,,urban,08_notre-dame-du-mont,other,plastic,
haib18CEM5453_HMGW3CCXY_SL342347,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342348,marseille,MRS,,under_ground,,,,urban,08_notre-dame-du-mont,seat,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342349,marseille,MRS,,above_ground_mixed,,,,urban,07_bougainville,ticket_machine,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342350,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342351,marseille,MRS,,above_ground_mixed,,,,urban,07_bougainville,ticket_machine,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342352,marseille,MRS,,under_ground,,,,urban,06_larose,other,metal,
haib18CEM5453_HMGW3CCXY_SL342353,marseille,MRS,,under_ground,,,,urban,06_larose,other,plastic,
haib18CEM5453_HMGW3CCXY_SL342354,marseille,MRS,,under_ground,,,,urban,06_larose,seat,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342355,paris,,,above_ground_open,,,,urban,grands_boulevards,handrail,metal,3 people / minute
haib18CEM5453_HMGW3CCXY_SL342356,paris,,,above_ground_open,,,,urban,les_sablons,handrail,painted_metal,beaucoup de traffic
haib18CEM5453_HMGW3CCXY_SL342357,,,,,,,,,,,,
haib18CEM5453_HMGW3CCXY_SL342358,paris,,,above_ground_open,,,,urban,la_defense,other,painted_metal,pas de traffic
haib18CEM5453_HMGW3CCXY_SL342359,paris,,,above_ground_open,,,,urban,palais_royal_musee_du_louvre,handrail,other,lots of people (place colette)
haib18CEM5453_HMGW3CCXY_SL342360,paris,,,above_ground_open,,,,urban,saint-lazare,gargabe_can,metal,
haib18CEM5453_HMGW3CCXY_SL342361,paris,,,above_ground_open,,,,urban,gabriel_peri,other,other,
haib18CEM5453_HMGW3CCXY_SL342362,paris,,,above_ground_open,,,,urban,gare_d'austerlitz,ticket_machine,metal_plastic,
haib18CEM5453_HMGW3CCXY_SL342522,hong_kong,HKG,,above_ground_open,,,,suburban,university,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342523,hong_kong,HKG,,above_ground_closed,,,,urban,tai_wo,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342524,hong_kong,HKG,,above_ground_closed,,,,urban,sha_tin,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342525,hong_kong,HKG,,above_ground_closed,,,,urban,fo_tan,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342526,hong_kong,HKG,,above_ground_mixed,,,,urban,tai_po_market,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342527,hong_kong,HKG,,above_ground_closed,,,,urban,tai_wai,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342528,hong_kong,HKG,,above_ground_closed,,,,urban,mongkok_east,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342529,hong_kong,HKG,,under_ground,,,,urban,central,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342530,hong_kong,HKG,,under_ground,,,,urban,admiralty,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342531,hong_kong,HKG,,under_ground,,,,urban,kowloon_tong,ticket_machine,other,
haib18CEM5453_HMGW3CCXY_SL342532,hong_kong,HKG,,under_ground,,,,urban,tin_hau,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342533,hong_kong,HKG,,under_ground,,,,urban,fortress_hill,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342534,hong_kong,HKG,,under_ground,,,,urban,sheung_wan,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342535,hong_kong,HKG,,under_ground,,,,urban,shau_kei_wan,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342536,hong_kong,HKG,,under_ground,,,,urban,sai_ying_pun,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342537,hong_kong,HKG,,under_ground,,,,urban,sai_wan_ho,ticket_machine,plastic,
haib18CEM5453_HMGW3CCXY_SL342538,hong_kong,HKG,,under_ground,,,,urban,wan_chai,ticket_machine,plastic,
