Sample ID,Analytes of interest,Sample Type,Storage reagent,Shipment date,Project, City Region/Station Names,latitude,longitude,Surface
POR 3.12,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.13,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.14,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 3.30,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
VV 3.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.4,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.9,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.10,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.11,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.12,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.13,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.14,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
VV 3.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Vila Valqueire,-22.88854722,-43.36430833,
OLY-DCT-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-DCT-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-MRC-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-SPN-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-VCV-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-CAV-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-BTF-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-1-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-MRC-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-CTR-3-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-SUBL2-2-R-072816,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-SUBL1-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-SUBL2-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-BTF-2-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-CRC-2-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-MRC-2-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-SPN-1-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-CTR-1-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CAV-3-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-2-R-081716,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-BTF-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-DCT-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-MRC-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-MRC-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-CTR-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-VCV-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-CAV-3-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-SUBL2-2-R-080616,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-BTF-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-CRC-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-CTR-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-VCV-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-CAV-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-BTF-3-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-DCT-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-MRC-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-MRC-2-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-SPN-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-VCV-1-R-081016,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-BTF-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-BTF-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
OLY-CRC-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-DCT-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station eletronic kiosk
OLY-DCT-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Railing
OLY-GOS-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-GOS-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station Seat
OLY-MRC-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Railing
OLY-MRC-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-MRC-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station Seat
OLY-SPN-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-SPN-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station eletronic kiosk
OLY-SPN-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Seat
OLY-CTR-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Railing
OLY-CTR-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station eletronic kiosk
OLY-CTR-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Central Station,-22.90501773,-43.19094441,Station Seat
OLY-VCV-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-VCV-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station eletronic kiosk
OLY-VCV-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Seat
OLY-CAV-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-CAV-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station eletronic kiosk
OLY-CAV-3-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Seat
OLY-SUBL1-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98338732,-43.19646657,Car Ceiling Rail
OLY-SUBL1-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 1,-22.98344411,-43.19667578,Car Seat
OLY-SUBL2-1-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-SUBL2-2-R-082216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.93053171,-43.17788959,Car Seat
OLY-BTF-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Railing
OLY-CRC-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Railing
OLY-CRC-3-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station Seat
OLY-DCT-3-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Seat
OLY-GOS-2-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,General Osório Station,-22.98477935,-43.19790062,Station eletronic kiosk
OLY-MRC-2-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Maracanã Station,-22.90970426,-43.23390238,Station eletronic kiosk
OLY-SPN-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Saens Peña Station,-22.92405632,-43.23247709,Station Railing
OLY-VCV-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Vicente de Carvalho Station,-22.85404892,-43.31313551,Station Railing
OLY-CAV-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Cardeal Arcoverde Station,-22.96461767,-43.18093237,Station Railing
OLY-SUBL2-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Subway line 2,-22.92605059,-43.17676306,Car Ceiling Rail
OLY-DCT-1-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Nova América Del Castilho Station,-22.87919891,-43.27205217,Station Railing
OLY-BTF-2-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station eletronic kiosk
OLY-BTF-3-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Botafogo Station,-22.95015811,-43.18422176,Station Seat
OLY-CRC-2-R-090216,RNA  ,swab,RNAlater,Apr-18,Olympiome,Carioca Station,-22.90762782,-43.17796615,Station eletronic kiosk
