brisbane,235038939,metal_plastic,ticket_machine,urban,above_ground_open,,-27.403176,153.108892,csd17-bne-0021,brisbaneintairport,
brisbane,235037754,metal,handrail,urban,above_ground_open,,-27.403509,153.108902,csd17-bne-0022,brisbaneintairport,
brisbane,235037729,plastic,touchscreen,urban,above_ground_open,,-27.402771,153.10858,csd17-bne-0023,brisbaneintairport,
brisbane,235060755,other,other,urban,above_ground_open,,-27.402761,153.108473,csd17-bne-0024,brisbaneintairport,
brisbane,235062771,metal,vert_pole,urban,above_ground_open,,-27.49866,153.011066,csd17-bne-0033,uqsign,uq
denver,000000001,,other,suburban,under_ground,<10,40.024791,-105.251176,,station8,boulder
denver,235042357,rubber,escalator_handrail,suburban,under_ground,very few people; missed morning traffic in new station,40.025495,-105.251112,,station8,boulder
denver,000000003,,other,suburban,under_ground,<10,40.024608,-105.251351,,station8,boulder
denver,235041586,other,ticket_machine,suburban,under_ground,very empty station; missed morning traffic,40.025495,-105.251112,,station8,boulder
denver,235040335,metal,infoboard,suburban,under_ground,very few people; missed morning traffic,40.025495,-105.251112,,station8,boulder
denver,235040500,metal,entrance_door,suburban,under_ground,very few people; missed morning traffic,40.025495,-105.251112,,station8,boulder
